Score,Review
1,넘 느려요 에어컨 온도한번 만지면 20초는 걸리나봐요
5,무풍에어컨인데 무풍기능이 사라졌어요
5,편리하고 쉬운접근성이 너무나 맘에듭니다
4,대체로 만족. 그런데 설명이 더 쉽고 자세하게 되면 좋겠다. 정보
5,아기랑 둘이 있는데 최고예요
5,밤에티비볼때스맛폰이어폰으로듣는기능좋네요 와이프가좋아해요
2,스카이블루 모델명 확인하고 지원되는 디바이스인거 확인하고 가르쳐주신대로 해봤는데 1%이후로 넘어가질 않네요
4,가끔 삐걱대지만 여전히 생활을 플러스 시켜주는 소중한 앱!
5,디바이스와 빠른 연결에 잘 쓰고 있습니다^^
5,블루투스랑 연결햇을때 유용히 쓰고있습니다.
5,리모컨이 필요없어 편리하고 좋습니다.
3,끄고 켜고 온도조절 정도로는 갠찮아여^^
5,직관적이고 편리하네요. 강추합니다.
3,삼성가전쓰려면 따로 어댑터를 구매하는게 아쉬움
5,위치도 정확하고 유용하게 잘 쓰고있습니다^^
5,안드로이드 기기끼리 사진보내기 너무 편하네용 :)
3,앱이 일단 느리고 최근에는 자꾸 그냥 꺼지네요 해결좀요
2,제가 엘지유플러스 인터넷사용자라서 iot 홈서비스를 이용중인데 에어컨을 iot에 연결할려면 스마트홈 어플이랑 연동되어서 연결해주는데 이 앱으로 변경되면서 연동이 안되어서 등록할수가 없는데 스마트홈도 같이 쓸수 있는 방법은 없습니까???그리고 이 앱으로 옮기고 나서 전원켜짐이 네트워크 오류로만 뜨고 잘안됩니다
1,에어컨 AF17N7574WZ인데 가능한 디바이스에 안떠요. 가능한 목록에도 2019년모델들만 떠요
4,처음 설치 시 기기 인식이 잘 안되는 경우가 있습니다.
4,삼성 제품끼리 연결성이 좋아서 사용하기 쉽네요..
1,매번 끊기고 재설정하고 이게무슨 스마트기기야 짜증만 남
1,쓰레기네요 느리고 제대로 연결도 안되고
4,한기기에 2명은 등록을 못하는건가요? 남편꺼로 하다가 제꺼에 스마트씽을 깔고 등록하니까 이미 등록된사람이있다고 초기화해야한다고 떠서 했더니 남편꺼에 연결되있던게 전부 삭제되서요~
1,연결하려는데 자꾸 완료하지 못했다네요 개짜증
1,중복예약아닌데 중복예약이라고 뜸 환장적인어플
5,진짜 엄청 멀리서도 조작 가능해서 엄청 좋아요
3,렉이 중간중간 한번씩 걸리는거 말곤 만족
5,원격으로 제품을 쓴다는게 정말 스마트하고 좋아요
5,좋아요 편리한기능
5,훌륭합니다.정확한 위치좌표...믿을만 하네요
5,좋음 근데 스마트 뷰 화질 더 키워주세요 그리고 반응이 더 느려요
4,여행 사진을 티비로 크게.볼 수 있어서 좋았어요.
3,실시간 감지등 타사보다 기능이 없음
1,업데이트한후 에어컨이 겨있어도 꺼져있다고 표시되요
5,편합니다. 터치 한번으로 켜고끄기
5,최고의 앱! 생활이 엄청 편리해졌어요~ 개발자분들 감사해요
1,TV연결되지만 제어모드실행안됨
3,좋네요 근데 별두개뺀 이유는 너무느려요
5,관리가 편해서 줗네요 평소 관심없는것도 알게되고 앞으로도 많이 사용할것 같네요
5,너무 편하고 좋아요
4,마우스가 부드럽게 움직여줬으면 좋겠네요
1,업데이트 되고 난 후인가 리모컨도 제대로 안되고 개쌉 무쓸모됨
5,아주 편리하고 유용한 앱 감사합니다.
4,다 좋은데 앱 동작속도가 느립니다.
5,블루투스 기기 제어하기에 편리합니다
5,외출시에도 컨트롤 가능하고 좋아요
1,노트8인데 앱이 먹통이어서 제거하고 다시 설치 하려고 하는데 설치가 안돼요 ㅜㅜ 노트8 이번에 업뎃하고 나서부터 먹통이었거든요
5,좋아요 야외에서 공기청정기 조절하니 맘이평해여
4,지금도 좋은데 구동이 좀 만 더 빨랐으면
1,로딩만 되고 연결이 왜안되죠???
1,삼성건조기 기기등록이 안돼요 디바이스 기기추가 자체에 건조기가 안뜨네요
5,삼성 제품들의 호환이 좋음 근데 반쪽짜리 어플이네 이딴 개소리하는 애들은 뭔지 모르겠네 ㅎㅎ 삼성에서 왜 타 제품 호환까지 해줘야하는건데 ㅎㅎㅎㅎ 암튼 좋음
1,무풍큐브 사용중인데 웰컴케어 기능을 쓰고 싶어도 단말기의 설정에서 위치서비스 사용을 허용해주세요 라는 안내만 나오네요 어플리케이션 권한을 몽땅 허용했는데도요
5,아주 유용함~!
4,신제품에만 적용이 되어서 삼성제품이 여럿있지만 사용가능한제품이 이것밖에 없네요.
3,디바이스지우고다시등록해도 안됨고쳐줘요 얼른
5,"잘되요,끊김없구요 조리원에 있으면서 부모님이 아이봐주시는데 공기청정기에대한 인식부족이 있어서 제가 수시로 틀고 끄고 했네요"
5,문제 발생시까지는 만족스러운 상태일 것 같네요 ㅎㅎ
5,정말 편리하게 에어컨 등을 제어할 수 있습니다
5,너무나 편리해요 수치로 볼 수 있어서 좋구요
5,네! 그렇습니다. 스마트한 감각이 느껴지는 것이 참좋은 기분입니다.
4,직관성은 뛰어나나 부족한 면들이 없지않아 있습니다
2,업데이트 하고 블루투스 이어폰 배터리 잔여량 안떠요 ㅜ
5,편리하게 잘사용하고 있습니다
5,직관적이고 편리하게 설명되어 있습니다
1,19년7월19일부터 에어컨이 오프라인으로 떠서 제어가 안됩니다
5,작게 불러도 잘 인식하고 알아듣네요!!
3,조금만 더 최적화 해주셨음 합니다 렉이 좀 심해지네요
4,잘사용중입니다 위젯이 잇으면 좀더 편하겠습니다
4,블루투스 켜지는게좀 귀찮지만 편함
5,에어컨 타이머 설정 편하네요 시간단위 사용
5,편리합니다. 아직까진 무난히 잘쓰고있어요.
4,아직까지는 별 문제 없고 잘 사용중이예요
2,업그래이드를 반경말고 정확한 위치로는 안되나여???
4,가끔 블루투스가 툭툭툭 끊겨요
2,업데이트 이후 잔오류가 심합니다.
1,혹시 엘지v50 씽큐는 안되는건가요?? 로그인이 안되요.로그인하고 계속이 눌러지지않아요.
5,밖에서도 기기조정할수있어서 좋아요~
5,공기청정기에 진짜 잘 사용중이예요
1,사용하기싫은데 왜멋대로 쓰게끔만듭니까 지워도 팝업계속뜨고 폰멈추고 극혐
1,라이팅기능이 안됩니다. 꺼짐 상태에서 바뀌질 않아요
5,홈네트워킹 스마트 앱중 우수한 앱입니다.
5,디바이스들을 편리하게 컨트롤 할수 있어서 좋아요
5,이거 없으면 블루투스이어폰 배터리 잔량 못 봄 ㄷ
5,가끔 갑자기 꺼지는것 외에는 좋아요~:)
5,정말 편리합니다
5,계속 튀어나와서 어쩔수없이 리뷰 ㅡㅡ
2,무풍에어컨 AF25RX975CAN 잘 작동하지 않아서 문의 중 ( 5일차 )
5,"끝내 주네요 아주 그냥 최첨단 시대의 발화점이네요,"
3,제품의 사용과 종료만 알수 있는게 아깝네요
3,넹 약간 가끔 예상치 못한 버그가~~
5,리모컨보다 핸드폰으로 조절하니까 완전 편해요!!
5,일단 국내에서는 잘됩니다 해외가서도 잘되면좋겠어요
5,편하고 좋아요
4,나름 만족하며 쓰고 있어요 그런데 집밖에 나가면 사용이 안되네요
2,외부에서 연결 안될때가 많아요!
5,생각보다 편하고 티비에 세탁되면 완료 뜨는 것들은 편하네요
5,좋습니다. 사용성도 좋고 편리합니다.
1,됐다가 안됐다가.. 로딩도 오~~래 걸리고...정말 쓸모없네요
5,리모컨이 멀리 있어도 사용할 수 있어서 좋아요
3,예전에 쓰던 어플이 더 사용하기 편했던 것같아요.
5,앱이 엄청 느리긴한데 매우 유용합니다.
2,좀 불편해요 까다로움 그래도 유용하긴 하지만요
5,에어컨 사용하는데 아주 유용하게 사용하고 있네요.
5,너무 신기하고 편해요 잘쓰고 있습니다
2,사용이 그다지 편리하지 않고 정보가 많지 않네요.
1,최악 매년 에어컨 쓸때마다 연동 안되서 개 빡침
5,이미지반전 기능너무필요했어요 생겨서너무좋네요
5,삼성 워치 아이콘x 차량 클로바 연결 해서 사용 하는데 편리합니다
5,아직안해봄 오류가 많이 뜨고만요
1,너무 느리고 불편해요 실용적이지 않네요
5,다른 곳에서 얼마나 시간이 남았는지 체크하는 기능이 참 유용해요^^
5,좋아요 ㅋ 이젠 밖에 외출 하고 들어 오기전에 에어콘 틀면서 들어와서 시원 합니다 ㅎ ~~ ㄱㅅㄱㅅ요
1,억지로 평점주라고 플레이 스투어에 연결되면 무조건 1개
1,반응늦어요 로딩도 늦고 개판이네
1,"왜...업데이트하는건가요? 업뎃해서 더 성능이 하향되면 어쩌자는건지...앱사용하려면 무조건 업뎃하게 만들고, 업뎃하니 잘되던 화면미러링안되고....이게 무슨..."
5,쉐어기능이좋은데 블루투스 위치 모바일 다끄고 봐야 해요 아그럼 끈어짐
5,"간편한 기능, 실용적임"
5,공기청정기 사용하고 있는데 완전 좋아요
3,반응이 느려요 앱에서 초기화할 수 있게 기능추가요~
1,폰 m20으로 바꿨는데요 앱 설치 오류가 계속 남
1,신혼부부 v30유저 입니다. 신랑 핸드폰은 삼성노트9이고 전 엘쥐폰인데요. 왜 저는 가전제품을 사고 등록을 하려니 검색조차 안나오고 검색해서 찾았는데도 왜 등록이 안되는걸까요?? 티비 냉장고 세탁기 모두 다 빅스비 가능하고 삼성 제품인데 왜 안되죠 ?? 어플을 깔라고 해서 어플도 깔았습니다.
4,다 좋은데 구성원들한테도 알람이 같이 갔으면 좋겟습니다
4,온오프 기능을 주로 사용하고 있는데 만족함.
1,아니 뭔 삼성계정만 필요하냐 구글이나 네이버계정 로그인은 안되냐 LG는 다 되더만
1,너무 불안합니다. 계속 연결이 끊어지니까요
1,로딩중이라고만뜨고 실행이 안됨
4,접속문제 가끔 생기는거 빼고 괜찮음
4,전기사용량을 한눈에 확인할수있어 좋아요
5,블루투스 기기를 사용할때 참 편합니다
4,몇몇 오류 빼면 좋네요 킹성!
5,실시간 상황을 알 수 있어서 넘 편해요
5,감사합니다 간혹 써버불안정으로 뚝뚝끊기는현상이 있음
5,버퍼링 가끔걸리는거빼면 너무조아용
4,기기연결양호 타사와도연결되면 금상첨화
5,이거 진짜 갑이에요 삼성티비랑 삼성폰이랑 연결하면 되는거고 밑에 댓글은 왜저러는지 모르겠지만 저는 정말 최고에요ㅠㅠ 이고없으면 내 낙이 없어져요ㅠㅠㅠ!! 최고!
2,연결이 매우늦고 그것도 안될때가 많음
5,정말 편리하고 원격제어 할 수 있어 너무 좋아요
5,코드리스 이어폰 배터리 잔량 확인할때 좋음
2,그전게 더 좋아요. 사용불편하고 접속불안합니다
4,핸드폰으로 가전제품을 작동시키는게 너무 좋아요
5,좋아요 연결쉽고 사용편리합니다
5,폰으로도 쉽게 제어 할수 있어 너무 좋아요👍
5,다른기기랑 연동 잘되요
1,아니 깔지도 않았는데 왜 자꾸 깔리나요 누군 답해주고 이런글은 답도업구 내참
1,이거 삭제라도 뜨게 해주세요 업데이트만 뜨고 이거 왜이러는 거죠? 삭제가 안뜨는 이유를 알려주세요 1년전부터 궁금해서 그래요
3,연결이 자주 끊겨 불편함
5,집에서 기기들을 제어할수있다는 점이 정말 편리한것같아요
4,에어컨 공청 리모콘 대신 잘 쓰고 있음
5,삼성제품들끼리 알아서 적용되니 완전편함
3,성능을개선해주세요 디지인도 정말디자인이촌스럽습니다
5,사용하기 좋습니다. 인터페이스가 깔끔합니다.
1,북마크까지 살펴보는 권한이 왜 필요한지 몰라서 삭제 했음.
4,사용하기가 조금 어려운거 빼고는 좋아요
5,상단바에서 조절되서 너무좋아요
1,써보려고햇는데 시작 누르니까 진행중만 계에에에에에속 나오네요 왜죠?
1,노트10플러스 입니다 에스10 5g 모델에도 삼성띵스 앱패널 사용가능한데 노트10플러스는 왜없나요?ㅡㅡ
5,실생활에 정말 유용하게 사용중이예요. 쵝오!!!
5,아주 편하게 컨트롤 되어서 좋네요
1,왜이래요...? 연결이 안되잖아요... 됐다안됐다..스마트홈보다도 못하잖아요..
5,다좋음 근데 주변소리들림을 설정해두면 저장이됬으면 하는 바람?
5,삼성tv 삼성휴대폰 연동잘 되서 좋음
3,생각보다 무거운지 동작이 느리네요
5,편리합니다 원격제어도 되고
1,정보통신망 이용촉진 및 정보보호 등에 관한 법률 제46조 [집적된 정보통신시설의 보호]에 위배되는 행위입니다. 관계자들을 엄중히 처벌하여 징계 조치해야 할 것입니다.
1,티비끄기만 되고 켜기가 안되네요
5,안드로이드에서 레벨 시리즈 사용하시면 추천해드려요
1,사용하기 싫다고 거부하는데 매번 업데이트 발생키네요 필요하면 찾아서 할겁니다 그만 띄워 주세요
5,방이나 밖에서 제어한다는게 참 좋습니다
4,업데이트되고나서부터 로딩이너무길어요
4,삼성제품끼리 연결은 좋은데 다른 회사 제품과 삼성 웨어러블은 잘 안되네요. 호환성좀 더 좋게 해줬음 좋겠어요
4,스마트동글 연결이 좀 잘안됩니다
2,아직 불편한 게 많아요. 연결 잘 안 돼요.
5,가전제품 조작하기 쉬움
5,정말 편리하네요..다만 삼성 및 구형은 안된다는게..
1,맨날 연결끊김... 짜증나서 쓰기싫네요
5,반응도 빠르도 좋습니다.
1,업데이트후벽걸이에어컨무풍기능이없어졌습니다..먼가여..
1,쓰지도않는데 왜 오류나고
5,지원되는 제품이 존재한다면 만족 그 이상을 느끼실수 있습니다ㅋ
